,country,country_code,year,GDP_value,HDI_value,tot_pop,tot_medal,medal_tiers,HDI_ranking,Ranking
1439,Mozambique,MOZ,2006,8312078525.0,0.366,21080108,0,No medals,Low,Not top ten
1440,Mozambique,MOZ,2008,11494837053.0,0.387,22276596,0,No medals,Low,Not top ten
1441,Mozambique,MOZ,2010,10154238250.0,0.401,23531567,0,No medals,Low,Not top ten
1442,Mozambique,MOZ,2012,14534278446.0,0.403,24862673,0,No medals,Low,Not top ten
1443,Mozambique,MOZ,2014,16961127046.0,0.425,26286192,0,No medals,Low,Not top ten
1444,Mozambique,MOZ,2016,11014858592.0,0.441,27829930,0,No medals,Low,Not top ten
1445,Myanmar,MMR,2000,8905066164.0,0.414,46719698,0,No medals,Low,Not top ten
1446,Myanmar,MMR,2002,6777632512.0,0.432,47702163,0,No medals,Low,Not top ten
1447,Myanmar,MMR,2004,10567354056.0,0.452,48564489,0,No medals,Low,Not top ten
1448,Myanmar,MMR,2006,14502553710.0,0.471,49301049,0,No medals,Low,Not top ten
1449,Myanmar,MMR,2008,31862554102.0,0.493,49929642,0,No medals,Low,Not top ten
1450,Myanmar,MMR,2010,49540813342.0,0.515,50600827,0,No medals,Low,Not top ten
1451,Myanmar,MMR,2012,59937797559.0,0.533,51413703,0,No medals,Low,Not top ten
1452,Myanmar,MMR,2014,65446402659.0,0.55,52280816,0,No medals,Very high,Not top ten
1453,Myanmar,MMR,2016,63225097051.0,0.563,53045199,0,No medals,Medium,Not top ten
1454,Namibia,NAM,1992,3448326858.0,0.587,1516951,0,No medals,Medium,Not top ten
1455,Namibia,NAM,1994,3636645995.0,0.587,1591826,0,No medals,Medium,Not top ten
1456,Namibia,NAM,1996,3945340776.0,0.573,1663378,0,No medals,Medium,Not top ten
1457,Namibia,NAM,1998,3826527631.0,0.557,1731635,0,No medals,Medium,Not top ten
1458,Namibia,NAM,2000,3908661518.0,0.544,1794583,0,No medals,Low,Not top ten
1459,Namibia,NAM,2002,3361251198.0,0.541,1851519,0,No medals,Low,Not top ten
1460,Namibia,NAM,2004,6606858786.0,0.545,1907737,0,No medals,Low,Not top ten
1461,Namibia,NAM,2006,7978734402.0,0.551,1971318,0,No medals,Medium,Not top ten
1462,Namibia,NAM,2008,8486721917.0,0.567,2043382,0,No medals,Medium,Not top ten
1463,Namibia,NAM,2010,11282192605.0,0.589,2118877,0,No medals,Medium,Not top ten
1464,Namibia,NAM,2012,13016272899.0,0.613,2194777,0,No medals,Medium,Not top ten
1465,Namibia,NAM,2014,12786078004.0,0.631,2273426,0,No medals,Medium,Not top ten
1466,Namibia,NAM,2016,10947880690.0,0.639,2358044,0,No medals,Medium,Not top ten
1467,Nepal,NPL,1992,3401211581.0,0.402,19938322,0,No medals,Low,Not top ten
1468,Nepal,NPL,1994,4066775510.0,0.414,21040899,0,No medals,Low,Not top ten
1469,Nepal,NPL,1996,4521580381.0,0.428,22090352,0,No medals,Low,Not top ten
1470,Nepal,NPL,1998,4856255044.0,0.44,23057875,0,No medals,Low,Not top ten
1471,Nepal,NPL,2000,5494252208.0,0.453,23941099,0,No medals,Low,Not top ten
1472,Nepal,NPL,2002,6050875807.0,0.464,24725625,0,No medals,Low,Not top ten
1473,Nepal,NPL,2004,7273938315.0,0.476,25419337,0,No medals,Low,Not top ten
1474,Nepal,NPL,2006,9043715356.0,0.493,26066687,0,No medals,Low,Not top ten
1475,Nepal,NPL,2008,12545438605.0,0.509,26666581,0,No medals,Low,Not top ten
1476,Nepal,NPL,2010,16002656434.0,0.537,27013207,0,No medals,Low,Not top ten
1477,Nepal,NPL,2012,18851513891.0,0.559,26989160,0,No medals,Medium,Not top ten
1478,Nepal,NPL,2014,20002968838.0,0.576,26905982,0,No medals,Medium,Not top ten
1479,Nepal,NPL,2016,21131983246.0,0.586,27263430,0,No medals,Medium,Not top ten
1480,Netherlands,NLD,1992,358000000000.0,0.841,15184166,37,26-50,Very high,Not top ten
1481,Netherlands,NLD,1994,374000000000.0,0.871,15382838,4,1-25,Very high,Not top ten
1482,Netherlands,NLD,1996,446000000000.0,0.872,15530498,73,51-75,Very high,Not top ten
1483,Netherlands,NLD,1998,432000000000.0,0.874,15707209,11,1-25,Very high,Not top ten
1484,Netherlands,NLD,2000,413000000000.0,0.882,15925513,79,76-100,Very high,Not top ten
1485,Netherlands,NLD,2002,465000000000.0,0.885,16148929,8,1-25,Very high,Not top ten
1486,Netherlands,NLD,2004,651000000000.0,0.892,16281779,77,76-100,Very high,Not top ten
1487,Netherlands,NLD,2006,727000000000.0,0.903,16346101,13,1-25,Very high,Not top ten
1488,Netherlands,NLD,2008,936000000000.0,0.913,16445593,6,1-25,Very high,Not top ten
1489,Netherlands,NLD,2010,836000000000.0,0.917,16615394,11,1-25,Very high,Not top ten
1490,Netherlands,NLD,2012,829000000000.0,0.928,16754962,69,51-75,Very high,Not top ten
1491,Netherlands,NLD,2014,880000000000.0,0.932,16865008,29,26-50,Very high,Not top ten
1492,Netherlands,NLD,2016,777000000000.0,0.936,17030314,47,26-50,Very high,Not top ten
1493,New Zealand,NZL,1992,41649298171.0,0.832,3531700,16,1-25,Very high,Not top ten
1494,New Zealand,NZL,1994,55315342817.0,0.853,3620000,0,No medals,Very high,Not top ten
1495,New Zealand,NZL,1996,70140835299.0,0.862,3732000,9,1-25,Very high,Not top ten
1496,New Zealand,NZL,1998,56227169851.0,0.87,3815000,0,No medals,Very high,Not top ten
1497,New Zealand,NZL,2000,52623281957.0,0.876,3857700,4,1-25,Very high,Not top ten
1498,New Zealand,NZL,2002,66628222189.0,0.888,3948500,0,No medals,Very high,Not top ten
1499,New Zealand,NZL,2004,104000000000.0,0.894,4087500,6,1-25,Very high,Not top ten
1500,New Zealand,NZL,2006,112000000000.0,0.898,4184600,0,No medals,Very high,Not top ten
1501,New Zealand,NZL,2008,133000000000.0,0.902,4259800,15,1-25,Very high,Not top ten
1502,New Zealand,NZL,2010,147000000000.0,0.906,4350700,0,No medals,Very high,Not top ten
1503,New Zealand,NZL,2012,176000000000.0,0.911,4408100,27,26-50,Very high,Not top ten
1504,New Zealand,NZL,2014,201000000000.0,0.916,4516500,0,No medals,Very high,Not top ten
1505,New Zealand,NZL,2016,185000000000.0,0.924,4714100,36,26-50,Very high,Not top ten
1506,Nicaragua,NIC,1992,1792800000.0,0.513,4364514,0,No medals,Low,Not top ten
1507,Nicaragua,NIC,1994,3863185119.0,0.521,4559010,0,No medals,Low,Not top ten
1508,Nicaragua,NIC,1996,4308351903.0,0.541,4741571,0,No medals,Low,Not top ten
1509,Nicaragua,NIC,1998,4635267225.0,0.559,4910642,0,No medals,Medium,Not top ten
1510,Nicaragua,NIC,2000,5107329007.0,0.577,5069310,0,No medals,Medium,Not top ten
1511,Nicaragua,NIC,2002,5224213018.0,0.589,5219324,0,No medals,Medium,Not top ten
1512,Nicaragua,NIC,2004,5795568205.0,0.597,5364930,0,No medals,Medium,Not top ten
1513,Nicaragua,NIC,2006,6763671611.0,0.605,5513757,0,No medals,Medium,Not top ten
1514,Nicaragua,NIC,2008,8496965842.0,0.616,5667436,0,No medals,Medium,Not top ten
1515,Nicaragua,NIC,2010,8758622329.0,0.622,5824058,0,No medals,Medium,Not top ten
1516,Nicaragua,NIC,2012,10532001130.0,0.633,5982530,0,No medals,Medium,Not top ten
1517,Nicaragua,NIC,2014,11880438824.0,0.649,6142734,0,No medals,Medium,Not top ten
1518,Nicaragua,NIC,2016,13230844687.0,0.657,6303970,0,No medals,Medium,Not top ten
1519,Niger,NER,1992,2344987614.0,0.226,8566773,0,No medals,Low,Not top ten
1520,Niger,NER,1994,1563207225.0,0.235,9168316,0,No medals,Low,Not top ten
1521,Niger,NER,1996,1987770899.0,0.244,9826600,0,No medals,Low,Not top ten
1522,Niger,NER,1998,2076737357.0,0.255,10545720,0,No medals,Low,Not top ten
1523,Niger,NER,2000,1798374468.0,0.262,11331561,0,No medals,Low,Not top ten
1524,Niger,NER,2002,2170481509.0,0.273,12189988,0,No medals,Low,Not top ten
1525,Niger,NER,2004,3052898739.0,0.285,13125914,0,No medals,Low,Not top ten
1526,Niger,NER,2006,3646728060.0,0.3,14143969,0,No medals,Low,Not top ten
1527,Niger,NER,2008,5403363917.0,0.314,15250913,0,No medals,Low,Not top ten
1528,Niger,NER,2010,5718589799.0,0.331,16464025,0,No medals,Low,Not top ten
1529,Niger,NER,2012,6942209595.0,0.35,17795209,0,No medals,Low,Not top ten
1530,Niger,NER,2014,8229730067.0,0.365,19240182,0,No medals,Low,Not top ten
1531,Niger,NER,2016,7528387858.0,0.378,20788789,1,1-25,Low,Not top ten
1532,Nigeria,NGA,1992,29300903643.0,0.491,100161708,11,1-25,Low,Not top ten
1533,Nigeria,NGA,1994,18086400536.0,0.49,105293701,0,No medals,Low,Not top ten
1534,Nigeria,NGA,1996,34987951375.0,0.49,110668784,24,1-25,Low,Not top ten
1535,Nigeria,NGA,1998,32004613750.0,0.49,116319763,0,No medals,Low,Not top ten
1536,Nigeria,NGA,2000,46386011231.0,0.49,122283853,8,1-25,Low,Not top ten
1537,Nigeria,NGA,2002,59116847822.0,0.49,128596079,0,No medals,Low,Not top ten
1538,Nigeria,NGA,2004,87845420504.0,0.46,135320420,8,1-25,Low,Not top ten
1539,Nigeria,NGA,2006,145000000000.0,0.473,142538305,0,No medals,Low,Not top ten
1540,Nigeria,NGA,2008,208000000000.0,0.484,150269622,23,1-25,Low,Not top ten
1541,Nigeria,NGA,2010,369000000000.0,0.482,158503203,0,No medals,Low,Not top ten
1542,Nigeria,NGA,2012,461000000000.0,0.5,167228803,0,No medals,Low,Not top ten
1543,Nigeria,NGA,2014,568000000000.0,0.523,176404931,0,No medals,Low,Not top ten
1544,Nigeria,NGA,2016,405000000000.0,0.526,185960244,18,1-25,Low,Not top ten
1545,Norway,NOR,1992,131000000000.0,0.861,4286401,47,26-50,Very high,Not top ten
1546,Norway,NOR,1994,127000000000.0,0.883,4336613,3,1-25,Very high,Not top ten
1547,Norway,NOR,1996,164000000000.0,0.887,4381336,23,1-25,Very high,Not top ten
1548,Norway,NOR,1998,154000000000.0,0.904,4431464,4,1-25,Very high,Not top ten
1549,Norway,NOR,2000,171000000000.0,0.915,4490967,43,26-50,Very high,Not top ten
1550,Norway,NOR,2002,195000000000.0,0.917,4538159,41,26-50,Very high,Not top ten
1551,Norway,NOR,2004,264000000000.0,0.932,4591910,7,1-25,Very high,Not top ten
1552,Norway,NOR,2006,345000000000.0,0.934,4660677,23,1-25,Very high,Not top ten
1553,Norway,NOR,2008,463000000000.0,0.937,4768212,22,1-25,Very high,Not top ten
1554,Norway,NOR,2010,429000000000.0,0.94,4889252,39,26-50,Very high,Not top ten
1555,Norway,NOR,2012,510000000000.0,0.941,5018573,17,1-25,Very high,Not top ten
1556,Norway,NOR,2014,499000000000.0,0.944,5137232,36,26-50,Very high,Not top ten
1557,Norway,NOR,2016,371000000000.0,0.95,5234519,19,1-25,Very high,Not top ten
1558,Oman,OMN,1992,12452275683.0,0.76,1983272,0,No medals,High,Not top ten
1559,Oman,OMN,1994,12918855657.0,0.76,2148416,0,No medals,High,Not top ten
1560,Oman,OMN,1996,15277763329.0,0.76,2236652,0,No medals,High,Not top ten
1561,Oman,OMN,1998,14085373212.0,0.76,2251859,0,No medals,High,Not top ten
1562,Oman,OMN,2000,19507412224.0,0.693,2267973,0,No medals,Medium,Not top ten
1563,Oman,OMN,2002,20142782835.0,0.714,2334860,0,No medals,High,Not top ten
1564,Oman,OMN,2004,24763589077.0,0.731,2445524,0,No medals,High,Not top ten
1565,Oman,OMN,2006,37215864759.0,0.74,2580753,0,No medals,High,Not top ten
1566,Oman,OMN,2008,60905331599.0,0.77,2750956,0,No medals,High,Not top ten
1567,Oman,OMN,2010,58641621847.0,0.782,3041435,0,No medals,High,Not top ten
1568,Oman,OMN,2012,76689583355.0,0.791,3498031,0,No medals,Very high,Not top ten
1569,Oman,OMN,2014,81034395059.0,0.802,4027255,0,No medals,Very high,Not top ten
1570,Oman,OMN,2016,66293368010.0,0.815,4479217,0,No medals,Very high,Not top ten
1571,Pakistan,PAK,1992,48635176853.0,0.413,113911126,16,1-25,Low,Not top ten
1572,Pakistan,PAK,1994,51894781282.0,0.421,120362764,0,No medals,Low,Not top ten
1573,Pakistan,PAK,1996,63320122807.0,0.431,127349293,0,No medals,Low,Not top ten
1574,Pakistan,PAK,1998,62191955814.0,0.438,134843233,0,No medals,Low,Not top ten
1575,Pakistan,PAK,2000,73952374970.0,0.447,142343583,0,No medals,Low,Not top ten
1576,Pakistan,PAK,2002,72306820396.0,0.462,149549695,0,No medals,Low,Not top ten
1577,Pakistan,PAK,2004,97977766198.0,0.473,156664698,0,No medals,Low,Not top ten
1578,Pakistan,PAK,2006,137000000000.0,0.492,164022626,0,No medals,Low,Not top ten
1579,Pakistan,PAK,2008,170000000000.0,0.503,171648984,0,No medals,Low,Not top ten
1580,Pakistan,PAK,2010,177000000000.0,0.512,179424643,0,No medals,Low,Not top ten
1581,Pakistan,PAK,2012,224000000000.0,0.519,187280125,0,No medals,Low,Not top ten
1582,Pakistan,PAK,2014,244000000000.0,0.53,195305012,0,No medals,Low,Not top ten
1583,Pakistan,PAK,2016,279000000000.0,0.542,203631356,0,No medals,Low,Not top ten
1584,Palau,PLW,1992,82451000.0,0.783,15859,0,No medals,High,Not top ten
1585,Palau,PLW,1994,83527000.0,0.782,16735,0,No medals,High,Not top ten
1586,Palau,PLW,1996,108203000.0,0.782,17599,0,No medals,High,Not top ten
1587,Palau,PLW,1998,117320000.0,0.782,18409,0,No medals,High,Not top ten
1588,Palau,PLW,2000,147832600.0,0.744,19104,0,No medals,High,Not top ten
1589,Palau,PLW,2002,161615200.0,0.751,19642,0,No medals,High,Not top ten
1590,Palau,PLW,2004,173373900.0,0.758,19861,0,No medals,High,Not top ten
1591,Palau,PLW,2006,193085900.0,0.774,19545,0,No medals,High,Not top ten
1592,Palau,PLW,2008,196711500.0,0.781,18708,0,No medals,High,Not top ten
1593,Palau,PLW,2010,183335100.0,0.786,17954,0,No medals,High,Not top ten
1594,Palau,PLW,2012,215095100.0,0.795,17635,0,No medals,Very high,Not top ten
1595,Palau,PLW,2014,246436300.0,0.825,17625,0,No medals,Very high,Not top ten
1596,Palau,PLW,2016,310248300.0,0.822,17718,0,No medals,Very high,Not top ten
1597,Panama,PAN,1992,8042337700.0,0.688,2575949,0,No medals,Medium,Not top ten
1598,Panama,PAN,1994,9365289800.0,0.699,2684117,0,No medals,Medium,Not top ten
1599,Panama,PAN,1996,9870494000.0,0.71,2796291,0,No medals,High,Not top ten
1600,Panama,PAN,1998,11575486400.0,0.724,2912318,0,No medals,High,Not top ten
1601,Panama,PAN,2000,12304115000.0,0.735,3030333,0,No medals,High,Not top ten
1602,Panama,PAN,2002,12994310400.0,0.744,3149195,0,No medals,High,Not top ten
1603,Panama,PAN,2004,15013381700.0,0.751,3269356,0,No medals,High,Not top ten
1604,Panama,PAN,2006,18141666300.0,0.759,3391673,0,No medals,High,Not top ten
1605,Panama,PAN,2008,24522200000.0,0.771,3516204,1,1-25,High,Not top ten
1606,Panama,PAN,2010,28917200000.0,0.774,3642691,0,No medals,High,Not top ten
1607,Panama,PAN,2012,39954761200.0,0.786,3770635,0,No medals,High,Not top ten
1608,Panama,PAN,2014,49165773100.0,0.795,3901311,0,No medals,Very high,Not top ten
1609,Panama,PAN,2016,55187700000.0,0.805,4037073,0,No medals,Very high,Not top ten
1610,Papua New Guinea,PNG,1992,4377984100.0,0.398,4836216,0,No medals,Low,Not top ten
1611,Papua New Guinea,PNG,1994,5502648500.0,0.417,5065664,0,No medals,Low,Not top ten
1612,Papua New Guinea,PNG,1996,5155485420.0,0.433,5314258,0,No medals,Low,Not top ten
1613,Papua New Guinea,PNG,1998,3789428160.0,0.442,5581767,0,No medals,Low,Not top ten
1614,Papua New Guinea,PNG,2000,3521348155.0,0.45,5847590,0,No medals,Low,Not top ten
1615,Papua New Guinea,PNG,2002,2999511040.0,0.462,6098621,0,No medals,Low,Not top ten
1616,Papua New Guinea,PNG,2004,3927157867.0,0.473,6354247,0,No medals,Low,Not top ten
1617,Papua New Guinea,PNG,2006,8306343442.0,0.485,6646891,0,No medals,Low,Not top ten
1618,Papua New Guinea,PNG,2008,11670678864.0,0.503,6976200,0,No medals,Low,Not top ten
1619,Papua New Guinea,PNG,2010,14250726290.0,0.522,7310512,0,No medals,Low,Not top ten
1620,Papua New Guinea,PNG,2012,21295834133.0,0.52,7631003,0,No medals,Low,Not top ten
1621,Papua New Guinea,PNG,2014,23003575201.0,0.542,7946733,0,No medals,Low,Not top ten
1622,Papua New Guinea,PNG,2016,20213214172.0,0.549,8271766,0,No medals,Low,Not top ten
1623,Paraguay,PRY,1992,7157424031.0,0.608,4445019,0,No medals,Medium,Not top ten
1624,Paraguay,PRY,1994,7870982171.0,0.62,4666096,0,No medals,Medium,Not top ten
1625,Paraguay,PRY,1996,9788391733.0,0.632,4887638,0,No medals,Medium,Not top ten
1626,Paraguay,PRY,1998,9024567484.0,0.641,5107840,0,No medals,Medium,Not top ten
1627,Paraguay,PRY,2000,8195993231.0,0.643,5323202,0,No medals,Medium,Not top ten
1628,Paraguay,PRY,2002,6325151760.0,0.662,5531958,0,No medals,Medium,Not top ten
1629,Paraguay,PRY,2004,8033877360.0,0.667,5730556,17,1-25,Medium,Not top ten
1630,Paraguay,PRY,2006,10646157920.0,0.67,5913212,0,No medals,Medium,Not top ten
1631,Paraguay,PRY,2008,18504130753.0,0.684,6081296,0,No medals,Medium,Not top ten
1632,Paraguay,PRY,2010,20030528043.0,0.696,6248017,0,No medals,Medium,Not top ten
1633,Paraguay,PRY,2012,24595319574.0,0.701,6421510,0,No medals,High,Not top ten
1634,Paraguay,PRY,2014,30881166852.0,0.715,6599524,0,No medals,High,Not top ten
1635,Paraguay,PRY,2016,27424071383.0,0.722,6777878,0,No medals,High,Not top ten
1636,Peru,PER,1992,36139225288.0,0.62,22966822,1,1-25,Medium,Not top ten
1637,Peru,PER,1994,44882079767.0,0.636,23851405,0,No medals,Medium,Not top ten
1638,Peru,PER,1996,55252414130.0,0.651,24753825,0,No medals,Medium,Not top ten
1639,Peru,PER,1998,55501467877.0,0.667,25658070,0,No medals,Medium,Not top ten
1640,Peru,PER,2000,51744749133.0,0.679,26459944,0,No medals,Medium,Not top ten
1641,Peru,PER,2002,54777553515.0,0.688,27100964,0,No medals,Medium,Not top ten
1642,Peru,PER,2004,66768703498.0,0.694,27624226,0,No medals,Medium,Not top ten
1643,Peru,PER,2006,88643193062.0,0.697,28102055,0,No medals,Medium,Not top ten
1644,Peru,PER,2008,121000000000.0,0.715,28562321,0,No medals,High,Not top ten
1645,Peru,PER,2010,148000000000.0,0.721,29027680,0,No medals,High,Not top ten
1646,Peru,PER,2012,193000000000.0,0.742,29506790,0,No medals,High,Not top ten
1647,Peru,PER,2014,201000000000.0,0.76,30090372,0,No medals,High,Not top ten
1648,Peru,PER,2016,192000000000.0,0.765,30926036,0,No medals,High,Not top ten
1649,Philippines,PHL,1992,52976344929.0,0.598,65020124,1,1-25,Medium,Not top ten
1650,Philippines,PHL,1994,64084460124.0,0.605,68180846,1,1-25,Medium,Not top ten
1651,Philippines,PHL,1996,82848140618.0,0.617,71401743,0,No medals,Medium,Not top ten
1652,Philippines,PHL,1998,72207025219.0,0.626,74672009,0,No medals,Medium,Not top ten
1653,Philippines,PHL,2000,81026297144.0,0.632,77991757,0,No medals,Medium,Not top ten
1654,Philippines,PHL,2002,81357602950.0,0.638,81365260,0,No medals,Medium,Not top ten
1655,Philippines,PHL,2004,91371239765.0,0.652,84710544,0,No medals,Medium,Not top ten
1656,Philippines,PHL,2006,122000000000.0,0.656,87888675,0,No medals,Medium,Not top ten
1657,Philippines,PHL,2008,174000000000.0,0.666,90901967,0,No medals,Medium,Not top ten
1658,Philippines,PHL,2010,200000000000.0,0.671,93966784,0,No medals,Medium,Not top ten
1659,Philippines,PHL,2012,250000000000.0,0.684,97212639,0,No medals,Medium,Not top ten
1660,Philippines,PHL,2014,285000000000.0,0.696,100513137,0,No medals,Medium,Not top ten
1661,Philippines,PHL,2016,305000000000.0,0.704,103663812,1,1-25,High,Not top ten
1662,Poland,POL,1992,94337050693.0,0.719,38363667,46,26-50,High,Not top ten
1663,Poland,POL,1994,111000000000.0,0.739,38542652,0,No medals,High,Not top ten
1664,Poland,POL,1996,160000000000.0,0.753,38624370,22,1-25,High,Not top ten
1665,Poland,POL,1998,174000000000.0,0.774,38663481,0,No medals,High,Not top ten
1666,Poland,POL,2000,172000000000.0,0.79,38258629,24,1-25,High,Not top ten
1667,Poland,POL,2002,199000000000.0,0.804,38230364,2,1-25,Very high,Not top ten
1668,Poland,POL,2004,255000000000.0,0.807,38182222,12,1-25,Very high,Not top ten
1669,Poland,POL,2006,345000000000.0,0.819,38141267,2,1-25,Very high,Not top ten
1670,Poland,POL,2008,534000000000.0,0.829,38125759,2,1-25,Very high,Not top ten
1671,Poland,POL,2010,479000000000.0,0.84,38042794,8,1-25,Very high,Not top ten
1672,Poland,POL,2012,500000000000.0,0.842,38063164,12,1-25,Very high,Not top ten
1673,Poland,POL,2014,545000000000.0,0.858,38011735,11,1-25,Very high,Not top ten
1674,Poland,POL,2016,471000000000.0,0.869,37970087,16,1-25,Very high,Not top ten
1675,Portugal,PRT,1992,108000000000.0,0.739,9952494,0,No medals,High,Not top ten
1676,Portugal,PRT,1994,99698453261.0,0.76,9991525,0,No medals,High,Not top ten
1677,Portugal,PRT,1996,123000000000.0,0.774,10063945,3,1-25,High,Not top ten
1678,Portugal,PRT,1998,124000000000.0,0.787,10160196,0,No medals,High,Not top ten
1679,Portugal,PRT,2000,118000000000.0,0.792,10289898,2,1-25,Very high,Not top ten
1680,Portugal,PRT,2002,134000000000.0,0.799,10419631,0,No medals,Very high,Not top ten
1681,Portugal,PRT,2004,189000000000.0,0.809,10483861,3,1-25,Very high,Not top ten
1682,Portugal,PRT,2006,209000000000.0,0.811,10522288,0,No medals,Very high,Not top ten
1683,Portugal,PRT,2008,262000000000.0,0.817,10558177,2,1-25,Very high,Not top ten
1684,Portugal,PRT,2010,238000000000.0,0.829,10573100,0,No medals,Very high,Not top ten
1685,Portugal,PRT,2012,216000000000.0,0.836,10514844,2,1-25,Very high,Not top ten
1686,Portugal,PRT,2014,230000000000.0,0.847,10401062,0,No medals,Very high,Not top ten
1687,Portugal,PRT,2016,205000000000.0,0.855,10325452,1,1-25,Very high,Not top ten
1688,Qatar,QAT,1992,7646153984.0,0.751,495403,5,1-25,High,Not top ten
1689,Qatar,QAT,1994,7374450769.0,0.773,507044,0,No medals,High,Not top ten
